Id,SalePrice
2736,171432.07308561358
2737,163908.9948146838
2738,178537.06029010654
2739,176383.17139459169
2740,170591.331745733
2741,172552.80442462725
2742,174305.80054110594
2743,170656.0915584973
2744,172313.1557746695
2745,168477.02414865544
2746,164865.91725485792
2747,181895.73344645396
2748,168221.11235563667
2749,165536.1735445681
2750,168253.05305277044
2751,164685.74833470306
2752,202361.01366042683
2753,177779.22471654508
2754,184946.50325384396
2755,159277.17298734802
2756,151790.84092942305
2757,148032.0047685038
2758,142005.47634553522
2759,174524.2742162566
2760,174244.25248093132
2761,172599.46491122918
2762,174126.50760369693
2763,191977.9725574561
2764,184109.8182306164
2765,214870.17504736866
2766,175400.91131542332
2767,154668.27136118416
2768,173892.47805940252
2769,169333.76080324015
2770,178661.59117750698
2771,158410.1148533555
2772,165307.48378254168
2773,171504.22966437446
2774,176836.3723346434
2775,166855.66252893023
2776,177739.66917635326
2777,171443.907824987
2778,157481.7604237261
2779,167843.84841817312
2780,154476.87720774687
2781,151206.09349603244
2782,151189.99716522326
2783,152977.3256523218
2784,160889.27302702807
2785,163886.8489511307
2786,140144.98611648756
2787,161922.28832455337
2788,146815.88055895918
2789,205538.87352833376
2790,147256.2715077383
2791,166519.56821409686
2792,145031.5595346501
2793,179817.56479027425
2794,145766.06770634037
2795,152271.1375751031
2796,159050.6428491702
2797,195418.13804761213
2798,174677.12468167863
2799,155520.71334170582
2800,154351.30992609347
2801,160514.87411032838
2802,173951.06892922998
2803,181875.50768865505
2804,179171.7381461896
2805,159192.6060400909
2806,150623.50441418192
2807,172917.63059371567
2808,170419.50706211684
2809,164772.94732706464
2810,168218.8324127254
2811,182736.2361769039
2812,170212.8077664777
2813,179741.61378909575
2814,183145.50505117094
2815,157606.1034389274
2816,205524.09770760383
2817,169181.1617372974
2818,165633.39664709812
2819,173737.71183747778
2820,171276.78291037495
2821,150042.7132911165
2822,186453.41951837818
2823,196168.70334202328
2824,183721.5341187774
2825,177020.1787151607
2826,167781.69153238728
2827,175029.55859359168
2828,186802.91404625904
2829,179123.24551021948
2830,195373.8339532956
2831,185119.37741601875
2832,187790.50218545468
2833,218820.1544255677
2834,187826.17839468422
2835,195810.97145596426
2836,181070.71075847477
2837,178485.64117053678
2838,172288.59444941898
2839,182543.11865241014
2840,190619.1392959461
2841,185798.49316250568
2842,189100.79827167827
2843,164091.1181928801
2844,174749.41812897747
2845,157476.65559145535
2846,187997.1690913412
2847,183264.08214825325
2848,202543.1169361521
2849,189669.33911344773
2850,221428.49531268663
2851,201651.69435922903
2852,197911.45906863947
2853,195463.06019424103
2854,160743.3027039019
2855,188217.80807430553
2856,182488.25551486108
2857,178489.7972768011
2858,187395.6347875365
2859,171617.6550574104
2860,167305.20317437977
2861,170075.72262474077
2862,177282.3613549023
2863,161883.45985378916
2864,208626.14198591912
2865,163873.78915031266
2866,168939.3786469233
2867,147181.16164198928
2868,159124.4099224672
2869,171695.94520834484
2870,182378.7791426441
2871,169992.16599818715
2872,135967.48681990747
2873,160110.4485143266
2874,176020.04442913123
2875,153913.1137316598
2876,167524.4874180404
2877,166283.27904943159
2878,177103.73669005928
2879,176874.0705458511
2880,151076.85283555056
2881,174616.62533470002
2882,175889.76133497013
2883,181863.38854298406
2884,182304.30426733394
2885,186090.6958770845
2886,178669.66339023667
2887,156472.8879094373
2888,157738.27485117794
2889,140061.9814939093
2890,142163.61393484494
2891,173774.45204689517
2892,148973.13746681417
2893,167638.78594450027
2894,140326.44166256255
2895,232801.5474525554
2896,229690.67810743875
2897,186198.5751199441
2898,180601.97246311328
2899,205969.09719578337
2900,177246.80793317457
2901,187198.62385545167
2902,182612.13322907142
2903,237821.95441627083
2904,239461.85976587076
2905,172930.53055458717
2906,191112.88178381222
2907,154388.92213818434
2908,163952.21502901672
2909,179968.34099778382
2910,141544.5578620384
2911,152759.07260430514
2912,173569.99101140644
2913,146163.37829224745
2914,148972.0446574794
2915,146303.41027348526
2916,150112.5746934564
2917,173916.10393705274
2918,164537.37559909574
2919,197793.11756407729
